id,quality
11567454,6.7355113597
11380853,1.72949274548
24310802,6.60218016596
24277954,8.13977669116
24075877,7.91225645025
23848934,5.26240484924
23567732,5.76412163969
23160997,8.65367442378
23155133,10.4731816926
22992702,9.85645047017
22214340,7.16728446845
20890290,9.14528973966
20068278,8.71046651777
19861314,8.28049667041
19676209,8.74424964793
19379010,8.16454776954
18675487,8.77452872708
18503640,8.84660121017
18493726,7.21813740966
18413283,10.0102197372
18351636,8.23443620005
18080818,5.86319717755
18068559,9.44174917392
18023185,6.34452150979
17994232,8.02590957353
17092785,7.03973726225
17040812,7.99565988745
17008004,7.77917047695
16995225,9.12590139723
16938979,10.0325248413
16931567,8.35055517593
16926953,11.5549064891
16654298,9.60348704306
16470632,9.55386834263
16133274,8.2063591479
12703965,9.6040709218
12399992,9.76067025997
12357838,9.28310721667
12168961,9.03529836367
12168412,9.29774210508
11745824,8.6263494131
11636480,10.5295048386
11265593,10.1544461934
11230100,8.55950025814
10222072,10.6959873466
10181022,7.36558747723
10118813,7.67256347864
10095253,10.1310137525
10093265,9.52251151716
3665726,11.0248005434
3652032,10.2436296317
3204822,9.30491381725
2965987,8.08090361001
2765021,10.1416428061
2720881,9.85814954841
1971615,8.58675552908
1861088,8.31965826548
1269584,9.1328858977
1165657,9.30495397593
23054078,8.38471699004
22618576,8.18360064537
21664055,9.38054953629
21517235,6.82586882471
20993118,7.00535936859
20755275,7.8491492187
20736130,9.28670861096
20614196,9.11004069978
20563090,8.10307871179
20549897,9.14119167899
20513107,8.50041341209
20421215,7.64094437267
20018830,9.37652633156
19994796,7.75168579668
18727580,6.33130853706
18200727,5.13812003013
17364506,6.64654107347
16953371,7.94858073432
16937638,7.95953848792
16843670,6.4854274822
16431200,8.68931710843
15674588,8.63650871527
15667676,6.81385275346
15649861,9.25726759198
15581178,1.46839135307
15315190,7.87161063888
15180467,9.01194378987
15154477,9.33279697408
14994403,9.49239270769
14980933,6.13950044436
14966256,11.0098675047
14926536,8.26738213773
14325978,9.16741797659
14252019,9.33822437067
13954790,9.40006767802
13914518,9.74669757861
13893610,7.95284232203
13880562,4.90729564199
13880345,4.60003747359
13839562,5.69422427206
13609286,6.99988711367
13379366,9.26483186244
12750029,8.79646248801
13040093,7.79660140946
12743361,7.58666963644
12712840,7.67444263488
12684058,8.03126752496
12623578,6.10721438208
12446026,6.97624727604
12383140,7.8341575358
12107299,7.44896756509
11917038,10.0901491556
11736135,8.99720179194
11736076,7.42197951681
11700537,5.61937670906
24170616,8.14587771997
22403048,7.19217979313
22110068,8.26115895957
21193146,8.00693707054
21135898,8.00970509328
19671231,7.78991479508
16995759,9.15419178314
16980876,9.5518494562
16696783,6.25991119738
16527954,6.24195742219
16293428,6.16619664535
16236977,7.51488406666
15729032,8.87962091953
15664250,8.32951583733
15320615,5.70926294085
15310339,10.7208003019
15305559,9.14986498826
15157516,7.74103138338
14925632,7.7128182236
14767583,2.79108244333
14350337,7.35984494422
14312889,6.84928579911
14294270,5.48147725859
14153032,7.97980840419
13933697,7.78035939279
13833289,7.55479137552
13666643,6.82646390263
13110833,4.70148401893
12923580,5.92216644204
12911931,7.41725494325
12675166,3.89006932445
12378682,6.72046114765
12221296,5.20523383969
11769763,6.97093932201
11743805,6.24059393983
11731588,6.20701479152
11730889,5.77550054689
11633071,8.53214110098
11347029,7.62659170479
11254908,7.43559838551
11249523,5.28921683421
10856061,4.92688063703
10640635,5.9046460327
10427279,10.4877285423
10219079,4.89896495511
3847605,6.94565375023
3699079,6.34403942771
3190684,5.76345223683
3142074,5.68811834153
3119277,6.46167311547
3086349,9.81534642847
3054548,8.58022359537
2987804,8.16416871519
2058595,7.18951991292
24295343,4.80238225379
24249338,3.45461034802
24135472,5.96899194116
23851323,5.13518197102
23755024,6.16027576236
23249329,5.85690837598
22596799,7.43388794478
22282442,4.92828972847
22226603,10.0698892661
22222681,5.88329732106
21568917,7.75204417556
20946015,8.65706681406
20734051,2.26512348441
19704002,5.71864179907
19680158,6.78206469403
19436790,7.91157950531
19121590,4.23396862297
18515804,5.83212625848
18354755,5.26704970565
16877443,5.3462334652
16767820,3.16931053124
16298560,5.5945763525
16154307,2.5494190552
15645422,5.7229689823
15617177,4.51618457935
15581299,7.56880801991
15342718,3.26731706612
15320822,4.33068708231
15302163,6.77103688948
15293879,-0.750987332394
15238850,5.35698259011
15001282,6.59884231636
14000086,5.48515332693
13953314,8.74987564784
12157977,4.97106519445
12147709,8.76752136303
12090724,7.69413873923
12073763,7.7524308813
12048784,6.83047698604
11679928,1.93330677323
11294881,2.55296473989
11262203,2.48515055397
10103239,5.65389667971
10100522,5.35949062237
3894567,6.4199745258
3751866,6.77392085392
3716160,9.81956856622
3520762,6.56700398075
3441262,4.84444810089
3154738,6.54767877645
3104852,6.79739683082
2934507,6.14361663004
2750638,7.1538135974
2699601,4.77656805167
23369583,8.16612223943
13032775,7.08635589222
13010593,8.40359982687
12981229,9.17451557558
12763346,6.79739683082
12745459,11.0876567456
12741470,9.08355648464
12728649,7.82116672039
12662572,9.44734535953
12659418,9.23848180859
12646088,9.51803715041
12607886,10.5008930241
12553141,9.60408854392
12213656,7.0837401443
12157989,6.98227128782
12156011,8.33076295787
12073772,10.0586452658
11773475,8.54488941684
11759592,7.44706350188
11751743,8.25004763938
11738102,7.84973254813
11585312,9.67942179045
11559854,9.48049444803
11458985,4.63634383054
11392407,4.44898203217
11347303,7.61210127849
11341095,8.66006201754
11319307,6.88935289661
11263500,6.90027691942
11243641,6.8641952004
11237910,8.14106419886
11233674,9.8749518985
11112521,7.67266592267
11100194,9.53344727767
11093859,9.26673764011
11008264,8.19865318661
10972813,8.35989525448
10172901,8.50973020124
10165855,5.20152505793
10114025,6.49886347504
10103111,6.47496192271
10073498,9.2267672359
10023347,8.54544169631
3052801,9.03469292321
3012162,5.44207341758
2876728,5.89820680672
2392910,6.83979019076
2347790,6.86121181656
1315123,8.82530545555
1290068,9.08405107408
1210799,4.87551297293
1199884,10.0954176287
853598,7.63922168823
20745863,7.87893548449
13864328,7.45268802755
13820046,7.13062398301
13820031,8.05439774922
13819681,8.62610759542
13808419,9.19381998521
13790468,7.46694533296
13771754,8.37509286593
13762308,9.38223799356
13760105,8.10419177974
13760099,8.38464680897
13707537,8.67883460817
13699586,8.09363699422
13687007,6.35001027342
13647098,7.91012199571
13647051,7.76411237703
13642636,10.0279813904
13622842,7.85825630019
13622119,8.36116976975
13622044,7.86948085507
13620533,7.75238744647
13618611,8.10822565346
13611109,8.70093294964
13606422,8.39967242493
13606150,9.03571885687
13605331,7.29951426328
13604160,7.88247309804
13603685,8.98287166535
13602907,7.98861991089
13597890,9.27184844757
13597092,9.87986456001
13592164,8.69563135537
13590239,10.380852283
13589076,8.8417762294
13588456,8.55382837727
13588435,9.4301371795
13587891,8.61087370792
13586543,6.63242375287
13584651,8.73290647224
13583896,6.85601765626
13582827,9.79766564249
13582588,9.8599892857
13582215,7.7363250541
13581968,8.30452228782
13580404,8.6004154483
13579148,9.12366059258
13577579,8.68477211078
13575964,6.90309920643
13575884,8.4229633376
13573374,6.79739683082
12331975,8.90583678351
12117999,10.7836037607
22985338,9.92926748088
22644539,6.56986619191
21218759,7.58078110768
21177426,9.28163233993
21157135,8.35766507625
20915359,8.46786828215
19753444,8.02305287367
19652572,7.64358276957
19548829,6.61607167085
19122450,8.98162597744
18912031,9.18887349235
18622110,7.37358551264
18481540,8.96260262917
18417163,8.62012306052
18065361,6.5495208935
17677617,8.52396467099
17632662,9.10893841022
16673688,8.13658721743
15969551,8.74021332604
15738217,10.0537184936
15669272,4.52616444497
15665154,8.16970239368
15638236,8.46153338416
14407346,7.09968209191
14368365,9.41085756266
13096586,8.55695164448
13054261,8.47372123005
13041875,8.42478635032
13030000,7.59403090534
12985305,5.80349135036
12888859,8.13143502767
12841865,8.33303174894
12763068,8.31220454149
12693678,8.01225654322
12662512,6.76834067895
12277381,9.05040321463
11767067,8.85461410157
11696177,4.87820815416
11429766,7.42012205991
11233525,9.19791384403
11226151,7.08114477389
3730696,10.3960303226
3570407,7.01094112845
3271595,7.95225306543
3006472,8.66875652395
2942215,8.77948309215
2942032,6.15801526192
2674929,6.5486576645
24243824,7.70470365246
22678551,8.54512418949
19638227,8.92861863082
19635009,7.45770716442
18319767,9.60250154029
17709554,6.01040731542
17494799,10.0827013594
15956154,8.58005775079
15956153,8.63492081812
15479796,7.19713327066
15431213,7.43731707008
15317720,4.97122958005
15311237,4.40094247654
15310162,6.46251437905
15300889,4.18942083555
15295817,8.37339238979
15293060,5.96576910808
15276800,9.05826519362
15176111,9.38588494547
15167908,10.3348150874
15164021,9.53478776198
15111000,6.87338776053
15087527,5.59025564284
15084173,3.19238895223
15053704,8.34010555023
15003430,5.27290669866
14998525,4.83567759218
14995339,5.74215601683
14995330,4.42981242151
14995301,4.11125300736
14995296,3.73168210928
14995209,4.42555573268
14982986,7.87331888128
14982638,5.21884507075
14979225,6.77360091013
14972725,6.80987166336
14966521,6.050989188
14945341,6.62385433226
14626921,7.65209386018
14580387,8.05175034573
14575963,6.94392862388
14513299,6.85288763765
14482219,5.79568483445
14425877,3.89828851282
14376582,8.62625395709
14338609,9.81249812778
14310082,2.65971800792
14303725,8.37769320048
23809108,7.86334062049
22988663,2.34924892782
22325546,2.70076612259
21460343,6.99761479239
20975374,5.56386307609
20232939,9.56529838085
20046931,7.30530499593
20001490,9.08175413855
19992730,5.54217765166
19682311,6.83890558658
19126584,6.33387405574
19026574,10.6621217786
18479601,6.36392935484
18464644,5.0637922805
18223803,6.57002485829
18053442,8.05475826886
16894867,7.15244674996
16653768,7.4073812532
16276015,5.7312050252
15710637,8.15563575611
15237702,1.93165763426
14941688,8.35430583797
14800770,6.13396031946
14369907,9.03810845022
14354374,8.34748926427
12708373,4.93336605222
12690396,6.8612774642
12658712,2.82175305692
12647642,4.90293360797
12634526,5.45830408295
12502745,5.2087926131
12470343,6.83482323855
12360331,6.91356370525
11750850,6.67541114978
11737898,6.00412233059
11713042,6.77185502848
11480132,5.80435515264
11008733,1.45939684427
10866083,6.31037896488
10837309,3.87515092333
3961930,6.88934166743
3718418,6.63726274797
3591609,8.9375494516
3538493,7.09066316174
2414575,7.4565099217
1949643,8.51430764905
1867401,8.47828259565
24214780,9.29881346121
24168083,7.12848731883
23753255,8.8997212788
22679063,8.54376332108
22499758,9.62379914936
22235292,8.60305275683
22221266,10.1946037973
21157014,8.0240982336
21032788,8.73647717313
20986508,8.22762560914
20879864,7.75893965722
20346332,4.37778358845
20096479,11.5554821427
19882315,9.06909894032
18108483,9.31275744183
17893801,9.2145982988
17841489,9.98042780063
17724030,10.8077281629
17642404,10.1645741422
17070342,10.2668093616
17029657,6.34965118299
16958021,10.2906015812
16693653,9.82183699242
16534648,9.58240446572
14999259,8.14587700558
14750997,8.77703986445
14626862,9.29122217399
14377004,9.63950371437
14314288,6.3151049518
14283740,11.0375398582
14252009,10.1405827874
14233716,12.1473938332
14016440,9.15635928678
13958248,9.31822270633
13894859,11.5161846621
13849043,8.89244412377
13268658,8.78351356193
13227916,10.1761028464
13026502,8.70699886994
12029180,6.98817020141
11327102,6.98984452568
10672448,7.22209993751
2349784,8.82102982073
1238008,8.14125718045
382299,7.66788724968
24215286,7.12334411246
24168712,8.39157338395
24128990,7.4454066124
24124341,6.43604303498
24100586,7.48053468738
24073077,7.92902989164
24026853,8.4554241038
23418527,8.49289431463
22999939,4.70801202454
22996470,9.34214237336
21877979,4.52114070753
21838427,7.58410252286
21619883,8.86941449881
21531581,7.74521147812
21499037,4.99835561531
21102609,7.27061131528
20705287,7.13996469353
20569855,6.774795566
19656774,5.5375888799
19591148,4.29108626592
19573715,9.5212603403
19334350,5.94366344538
19288284,7.13334641751
19273274,2.72334623114
19114807,1.98719249325
17515022,8.39413416263
17439672,4.82186192668
17263142,5.15901026896
16651966,8.59870152661
16610025,8.5505982075
16604707,4.74175575915
16584199,6.59201454957
16573207,4.03464194786
16572539,8.27203851906
16454540,3.66064755252
16108004,6.48789762593
15914981,6.27048769182
15390502,4.15833902001
15294415,6.70806392094
15285422,4.17337107564
15057424,10.3756078746
14979037,10.3470712408
14976726,7.88795824641
14916426,9.75871436477
14893255,8.494085019
19439335,6.45643737273
18354621,7.40672888049
18085301,8.18676151048
17967344,9.88265461101
17959998,7.77123657015
17518109,7.53698241903
17436979,9.71110242214
16583466,4.45360573714
16506737,6.9369088523
16506102,6.59642623156
16505988,4.7788486884
16505921,5.50664137745
15356863,8.17457391498
15251200,6.86681382531
15147878,4.21717756646
14924677,7.02443766164
14717653,8.91292355107
14557612,8.89091177368
14236410,8.05680194402
14020882,8.02773506266
13978845,6.42353557538
13584661,6.50303719588
13246557,8.509476961
12767394,10.7508947935
12719936,7.4190921866
12690971,8.37480108567
12655451,6.3246096255
12476357,6.08887000656
12371459,9.33444444339
12320180,10.1542073473
12186724,6.50949652164
11020059,7.36193482895
3700730,6.79739683082
3156094,8.91244745177
2942132,8.69864353018
2568228,8.41085616811
2541323,8.32838548648
2502732,6.3259494241
2253601,4.41461725966
1977377,6.13180920688
1963347,6.50414587238
1961818,10.9266003015
1931597,6.3583776817
1516387,4.85834200768
21976114,8.17085011692
21940798,6.96645800138
21758302,5.22267682569
21458886,7.70988061005
20445881,3.34885722921
19859955,6.52538869025
19647597,6.01060708269
19394841,6.05694528506
19361119,4.21385599718
19136622,4.50639517972
19131888,3.93054903111
18938446,5.4189848031
18380039,5.76065856305
18339248,5.85504508913
17041497,6.45766790898
17010383,6.23418392097
16979085,4.47311423203
16949170,5.5060111613
15196482,2.49290118952
14683155,6.80419314168
14376821,7.06221751976
14314304,6.86874462911
14272801,8.00201299451
14238592,5.38524542833
14086236,8.62416558867
13963645,2.609559776
13958739,5.15819663681
13953834,7.29106138374
13671586,3.81784014475
13530676,6.42837737022
13456078,1.44601712212
13246589,7.66877783985
12620422,0.172279335023
12346150,8.61149492934
11134738,7.76186086144
11000996,0.763211516729
10934182,6.13546990827
10055973,5.69464741069
3662837,6.94013927635
3162371,3.57620286018
2908356,7.32522622714
1812654,4.91892174261
1434249,6.45732108363
1088304,7.62662192518
22723151,9.77367952899
22030478,6.41942244129
21481068,4.23933116169
21415079,6.40503722736
20360283,7.24825357844
20333326,4.6959161416
19817026,7.04449719075
19267074,5.95588186406
19137463,8.47966317382
18972552,8.47206961432
18788903,7.9525759287
18433174,7.35278750275
18030930,10.1919362571
17594970,6.6196031449
17112623,7.35260887911
17014620,8.33131713524
16989346,8.01311896698
16963692,1.3562941541
16942646,5.71163433793
13946541,9.26118827175
13874227,4.25306150898
13619598,7.51935476693
13421159,6.22864427441
13406484,4.92010948703
13371701,8.42800854954
13289273,5.83993073673
13279884,7.53533403211
13019521,7.5705348123
12990403,5.47593490577
12396627,6.88188132654
12214754,7.36183501742
12168425,7.71660669573
12164553,5.66906437475
12103172,7.33533714325
11342239,6.92889955918
10630369,6.68014566036
3171160,7.24839937876
2706083,6.32221932405
2538801,8.16225098125
2409623,6.1131685914
2377816,8.51065599788
1305909,6.30979961927
1112284,6.01359918843
23983746,3.76457786207
22919978,3.88725906547
22627613,2.75429025643
22592901,5.76238770288
21914663,7.91222531044
21164000,9.53035118744
19798241,8.91509682965
19291499,7.58695654511
18417188,9.01267414381
18279432,5.78820341422
18107171,3.47302042739
17718528,3.82311683227
17617512,8.92889266022
17296390,8.47809707954
16878568,7.85498955534
16862171,3.60322168303
16462522,4.65142532077
15671770,8.83767438061
15146235,7.32599980378
15146185,8.24447053102
14377914,6.39486845328
14149937,3.20317558326
13959078,5.94748652647
13930708,7.23731738962
13157773,5.01838933875
13086307,8.14017226871
12686915,4.8471165926
12542582,6.01174281584
11816041,3.08568876599
12173256,8.2414545664
11290673,3.30790257906
11224509,5.40823581194
11053638,7.31929716801
10973449,7.10439158029
10963501,4.4246469947
3110292,7.85568106436
2281219,6.30771621692
2245461,8.72666620894
2045673,3.07424410302
1860120,8.96418079868
1474455,3.64555310863
1238688,6.22062917756
80768,7.82379462131
24152068,8.94759649473
24119594,3.29378487624
24100628,7.45447144144
24090098,6.03432304781
23999065,6.67987023959
23748792,8.50888767694
22991701,7.2045076953
22727556,6.41044237124
22395778,9.51942554992
22135558,8.90597513555
21639796,7.63207349516
21594641,4.21885847356
21175133,7.09631597251
21002606,11.1488842693
19641696,8.4472624016
18404035,3.8816083656
17907193,9.9030941938
17501018,10.803951136
17335126,11.0693871807
16748357,9.31953002032
15976917,9.90597158285
15964633,7.6240925897
15812445,7.79589232222
15311241,9.39833511477
15260312,7.50692899027
14605141,9.47511882709
14583638,8.74454962872
14139795,9.00019800169
13948167,8.17060675595
13913304,9.52288827188
13721163,8.74144592194
13470377,9.12641578646
13025132,8.22796612949
12920804,10.550285178
12920805,10.550285178
12440118,10.7451757182
12384761,10.0484742339
11971264,10.0480605052
11787783,6.46600476223
10691072,8.19245629655
3665890,9.84966683986
3664383,6.26016918704
3348366,11.005113272
24209981,7.08281915506
24177785,9.45956863181
24170861,7.35794689426
24144966,4.58116686638
23752812,8.20347663572
22714460,7.50919811514
22581490,10.2014108683
19798607,8.39971988997
17343873,9.28039788323
16827964,8.52018708892
16333697,7.85730421353
15616534,10.0191972937
15330906,9.2265423587
15324563,4.6902994149
15300885,10.042319103
15299891,5.20641335192
15280144,5.4614248784
15123384,6.47246400616
14313389,9.95151067793
14236050,5.81017048582
14021028,5.25845281557
13955712,7.65500511212
13601441,8.23072980377
13284149,6.62183328134
12659332,7.42575975256
12482697,8.72151349436
12376103,7.79814473692
12216900,8.62652365183
12103104,10.1314399441
12091450,9.90194320082
11900698,6.31938846339
11772523,2.51658966862
11721298,7.00889552384
11666306,8.07139964319
11280392,10.2268924592
10981109,10.185018981
10209993,9.20216276068
2857792,5.22345291284
2473651,8.53459475209
2367947,7.10573215176
2359772,7.40117092577
1735729,3.37429357712
1138086,6.79739683082
23864644,9.15801867616
23206199,7.30706134215
22443282,8.07699876668
22082396,8.06292620787
21221705,6.46201574626
20601715,9.88688279877
20383743,8.58905069869
18170845,9.32218558059
17670774,9.49609966197
17351547,10.1723025668
16667724,11.0915923724
15635035,5.30470228048
15304084,9.66016922093
15299732,9.26655492053
15284820,10.1035827576
15267527,8.93555611232
14868655,8.77028613363
14284060,7.52188676006
13613833,9.42788865679
12592298,9.26505306048
12553247,8.75254848965
12494435,0.0508019240234
12473956,10.2643201246
12374248,8.2793184393
11292927,8.19145052866
11222193,8.13660018714
10700565,7.00028313176
10084900,8.90040856647
3857368,9.83309215396
3390425,7.76517198821
3006551,3.81073840493
2893888,6.72013661265
2709138,7.76706712147
2655032,9.16501994939
2621874,7.18576740583
2527774,8.02141000927
2034872,6.3878497547
1701404,9.04803667477
1564875,9.34229173525
611326,7.73846649156
579280,7.30776340609
315740,7.20999524423
16936260,5.16959066018
15837591,4.00009305045
15670331,8.20204993944
15637519,6.9657236564
15282417,5.48927399781
15246284,7.42212680841
15153473,5.8762758186
14763933,6.63424352962
14463059,9.04158411987
14339758,8.91608336136
14328497,5.59887331463
13996053,7.66752740866
13877991,7.85688249859
13852320,5.13367994825
13811172,8.95714030569
13721865,9.63343150159
13424114,7.77288533509
13321197,0.855529801771
13302445,8.58612210341
13243731,9.0692795587
13241275,6.41102440264
13051540,8.97246354279
13045898,9.94036572698
13042234,3.8442011236
13042068,8.89314795358
13041164,4.70334648472
13002804,8.27945028355
13000915,6.21567613936
12952396,9.55044524707
12935283,9.70108305013
12914163,8.39920572511
12909445,-1.87554344923
12822906,7.77766679018
12815137,3.74927032227
12741230,8.56730566218
12738877,4.84184401431
12738856,2.83180866895
12728340,9.44031038643
12728250,9.69379876347
12725129,2.93266521853
12647573,6.82684865896
19122324,5.55583184466
18479532,6.19609277498
17448080,3.05029915158
17351649,5.53921560184
17067622,4.10206500573
17038968,6.10734020935
17024145,3.04518659343
17018589,8.64698938304
17002775,3.34721175902
16958105,9.05507916349
16953300,10.2166703029
16934527,6.64279219581
16171005,10.9232325467
16091574,5.55015171591
16072047,7.22892826881
16009714,7.65214025403
15912963,5.78299696566
15912947,5.51783054345
15859685,8.50983981262
